"index","organization_id","name","country","description","order_date","ship_date","industry","no_of_emp","customer_id","product_id","sales"
900,"53bB589Efdb6118","George-Hamilton","Gambia","Open-architected motivating flexibility","2016-07-25","2016-07-28","Medical Equipment",3399,"JR-16210","OFF-BI-10004716","403.56"
901,"5AadCaef5FF7aED","Hartman and Sons","Senegal","Configurable discrete algorithm","2016-07-25","2016-07-28","Industrial Automation",8987,"TD-20995","OFF-LA-10001045","95.2"
902,"7aFb4a27BF2fcF7","Chen PLC","Germany","Re-contextualized needs-based monitoring","2014-09-26","2014-10-01","Environmental Services",3547,"TD-20995","OFF-BI-10001510","153.824"
903,"cbD3a52cB2c9EdC","Wilkins and Sons","Switzerland","Reverse-engineered eco-centric capacity","2014-06-17","2014-06-20","Information Services",8335,"DB-13060","TEC-PH-10004536","62.016"
904,"b4ABaf98dA4ff0F","Mckay Inc","Tajikistan","Visionary executive hierarchy","2016-06-06","2016-06-10","Non - Profit / Volunteering",4823,"LC-17140","OFF-PA-10002947","466.32"
905,"f6025BcBbd3953e","Jennings-Drake","Cambodia","Total explicit projection","2016-06-06","2016-06-10","Leisure / Travel",1422,"LC-17140","OFF-ST-10002583","82.64"
906,"7eeAadBEa1Fb554","Wolfe-Figueroa","United Arab Emirates","Multi-layered value-added methodology","2014-03-28","2014-04-03","Law Practice / Law Firms",6709,"LC-17140","OFF-PA-10000019","330.588"
907,"4fEfE84ab8d7CA2","Grant LLC","Ireland","Synchronized dedicated implementation","2017-08-21","2017-08-25","Warehousing",2368,"PO-18865","FUR-BO-10003441","237.096"
908,"Ab2DB5c6c1A2A36","Ochoa-Vaughn","Kyrgyz Republic","Ergonomic homogeneous database","2017-08-21","2017-08-25","Ranching",4342,"PO-18865","TEC-PH-10004774","22.752"
909,"3ee4fbFFa7150bc","Rodgers LLC","Congo","Extended system-worthy project","2017-08-21","2017-08-25","Executive Office",1587,"PO-18865","OFF-BI-10003684","6.672"
910,"5BF4D472D771bd2","Ford-Stanton","Falkland Islands (Malvinas)","Upgradable reciprocal complexity","2014-11-12","2014-11-18","Wholesale",1903,"BE-11335","TEC-PH-10001494","25.128"
911,"9ec666e820D8B6c","Clements Group","Guinea","Expanded global leverage","2014-11-12","2014-11-18","Outsourcing / Offshoring",1615,"BE-11335","TEC-AC-10004666","127.984"
912,"D1ee04A587a0B6F","Mann-Mason","Faroe Islands","Multi-layered logistical access","2015-09-13","2015-09-15","Business Supplies / Equipment",2726,"BE-11335","OFF-ST-10003816","131.88"
913,"edf22a5Aa2b21b7","Wilkins and Sons","Tokelau","Managed zero administration orchestration","2015-09-13","2015-09-15","Accounting",4615,"SC-20050","FUR-FU-10001935","25.032"
914,"08BCcf6Da86fbA2","Becker-Mann","Congo","Customizable uniform capability","2015-09-13","2015-09-15","Farming",795,"BM-11650","FUR-FU-10004091","717.72"
915,"94DB68A1DddE86f","Cortez-Gibson","Singapore","Cross-platform homogeneous capability","2015-09-13","2015-09-15","Furniture",7581,"BM-11650","TEC-AC-10001772","207.35"
916,"c1FBDC26744C6A6","Randolph, Trujillo and Frost","Finland","Future-proofed encompassing challenge","2015-09-13","2015-09-15","Online Publishing",4238,"KL-16555","FUR-TA-10001520","44.67"
917,"dEE2ebD7E3caC97","Allison-Spears","Egypt","Extended static ability","2015-09-13","2015-09-15","Broadcast Media",869,"KL-16555","FUR-CH-10003379","209.7"
918,"b02FD60CD7A494d","Parks Group","Saint Vincent and the Grenadines","Open-architected background pricing structure","2014-04-05","2014-04-09","Insurance",7625,"KL-16555","OFF-BI-10002706","115.36"
919,"BFFBbFAa3E7ccaB","Webster-Mclean","Saint Vincent and the Grenadines","Face-to-face bifurcated leverage","2015-10-10","2015-10-12","Music",5392,"RW-19630","OFF-EN-10000056","362.136"
920,"c3Cac3Fd9C5384e","Rhodes Ltd","Tonga","Down-sized full-range protocol","2015-10-10","2015-10-12","Health / Fitness",3565,"RW-19630","OFF-ST-10001558","31.05"
921,"a0f1cBF2b9Ddc4D","Floyd, Novak and Cohen","Nicaragua","Cross-platform context-sensitive customer loyalty","2017-01-29","2017-01-31","Philanthropy",8594,"RC-19825","OFF-ST-10002444","12.96"
922,"c6a1ABf0EAa97dB","Bennett PLC","Niue","Persevering stable firmware","2017-01-29","2017-01-31","Aviation / Aerospace",8909,"SE-20110","TEC-AC-10002473","94.85"
923,"BeeF0bF7cABe089","Macdonald Group","Antigua and Barbuda","Multi-layered fresh-thinking website","2017-01-29","2017-01-31","Individual / Family Services",778,"SE-20110","TEC-PH-10004531","13.48"
924,"D241fc3BFDEbfeA","Mcconnell, Hardin and Heath","Netherlands","Profound multi-state migration","2017-01-29","2017-01-31","Printing",5359,"SE-20110","OFF-AP-10004487","14.91"
925,"6eA03577Dc2F3C3","Collins Group","Andorra","Multi-lateral user-facing hierarchy","2015-09-24","2015-09-29","Alternative Dispute Resolution",6644,"AH-10075","OFF-BI-10003650","39.98"
926,"3DdeB6ddCFC4f51","Mccullough and Sons","Cook Islands","Team-oriented empowering knowledgebase","2016-03-15","2016-03-19","Publishing Industry",3634,"JM-15535","OFF-PA-10003543","528.43"
927,"EdbbccC6FfB97Ec","Farmer-Paul","Mongolia","Quality-focused well-modulated Local Area Network","2016-03-15","2016-03-19","Capital Markets / Hedge Fund / Private Equity",6681,"JM-15535","TEC-AC-10004353","22.386"
928,"C087578943F19e4","Murillo-Woods","Bolivia","Upgradable bottom-line artificial intelligence","2014-11-24","2014-11-30","Food / Beverages",7222,"JJ-15760","OFF-AR-10000658","5.742"
929,"ddCe3797F22d3Ae","Trevino Group","Benin","Cross-group scalable orchestration","2017-05-06","2017-05-10","Renewables / Environment",3985,"JJ-15760","OFF-AP-10000696","191.968"
930,"aEBEaf895EA8cbC","Fitzgerald, Dunn and Edwards","Malta","Switchable modular interface","2015-03-20","2015-03-23","Military Industry",4200,"AB-10165","OFF-AR-10003560","49.848"
931,"AFEE981FbACdBE8","Novak, Petty and Mcintyre","British Indian Ocean Territory (Chagos Archipelago)","Decentralized holistic interface","2015-03-20","2015-03-23","Wireless",7809,"AB-10165","OFF-AR-10001468","23.99"
932,"77B0feBad6C4574","Oliver-Walter","Panama","Enterprise-wide fault-tolerant encoding","2015-03-20","2015-03-23","Information Services",3910,"AB-10165","OFF-PA-10004971","1087.936"
933,"e1e2eDe231A49AA","Silva-Ray","Haiti","Realigned full-range utilization","2015-03-20","2015-03-23","Capital Markets / Hedge Fund / Private Equity",7913,"RK-19300","OFF-PA-10002195","199.98"
934,"8a9190A50adf241","Riddle, Leach and Gould","Afghanistan","Programmable holistic collaboration","2015-03-20","2015-03-23","Ranching",3695,"CG-12040","OFF-PA-10001745","83.92"
935,"60ABfeaf173aDba","Mckinney PLC","Guadeloupe","Mandatory multimedia product","2016-09-04","2016-09-04","Hospital / Health Care",7846,"CG-12040","OFF-BI-10004826","24.27"
936,"2E92e71EB9E6Fb7","Hodges, Good and Kirby","Haiti","Operative optimizing data-warehouse","2016-09-04","2016-09-04","Computer Hardware",5703,"CG-12040","OFF-PA-10001870","2799.96"
937,"3FCbAacC60B08cC","Kelley-Cantu","Zimbabwe","Programmable tangible groupware","2015-11-13","2015-11-17","Library",5526,"CG-12040","OFF-AP-10001058","9.872"
938,"812BeDce6135b6b","Lozano-Brooks","Moldova","Down-sized multi-state capacity","2015-11-13","2015-11-17","Gambling / Casinos",5730,"RA-19885","TEC-AC-10003911","683.332"
939,"BC470CFbb6ec176","Hicks PLC","Saint Lucia","Robust value-added superstructure","2015-11-13","2015-11-17","Security / Investigations",880,"RP-19270","OFF-PA-10000289","29.96"
940,"E0ce45b0666Dd47","Morse PLC","Timor-Leste","Phased regional algorithm","2014-07-11","2014-07-14","Supermarkets",9044,"RP-19270","OFF-AP-10003040","164.85"
941,"6Df0aE5c6992eb7","Rush PLC","Saint Barthelemy","Pre-emptive regional frame","2016-04-07","2016-04-12","Government Relations",1141,"KC-16255","OFF-PA-10000350","33.528"
942,"1C1bC158deE046b","Barr, James and Gilbert","Cyprus","User-centric static alliance","2016-04-07","2016-04-12","Paper / Forest Products",8147,"RW-19630","OFF-BI-10001759","36.744"
943,"97c26f0A0DBC10C","Miranda, Bell and Sanders","Liberia","Virtual radical parallelism","2017-06-24","2017-06-28","Fine Art",895,"RW-19630","FUR-TA-10000577","102.93"
944,"30aA99FBfaF7Ae0","Coffey, Pope and Sims","Cuba","Operative leadingedge model","2016-06-03","2016-06-06","Pharmaceuticals",6139,"JL-15850","OFF-PA-10004101","71.088"
945,"Ab2c152D2c10fA1","Montoya Group","Micronesia","Progressive dedicated knowledge user","2016-12-12","2016-12-17","Medical Equipment",6865,"JL-15850","OFF-ST-10001496","60.35"
946,"a329E38BC365Cd9","Dominguez, Branch and Mcgee","New Caledonia","Multi-layered heuristic parallelism","2016-12-12","2016-12-17","Railroad Manufacture",9858,"JL-15850","OFF-BI-10002931","35.52"
947,"A11b2cc54eAE95b","Fuentes Ltd","Bhutan","Mandatory scalable structure","2016-12-12","2016-12-17","Industrial Automation",643,"CA-12775","FUR-TA-10002356","11.2"
948,"78EA4C2c1CB83aB","Hansen, Chan and Molina","Benin","Multi-tiered transitional policy","2017-11-24","2017-11-30","Translation / Localization",8534,"RB-19795","FUR-FU-10003601","223.58"
949,"68Aa8DdF26E3acA","Willis-Skinner","Belize","Automated bifurcated interface","2014-12-28","2015-01-03","Religious Institutions",2540,"RB-19795","FUR-FU-10000576","998.82"
950,"5447c8AAe9E73f4","Ballard and Sons","Nicaragua","Assimilated even-keeled protocol","2014-12-28","2015-01-03","Apparel / Fashion",8756,"RB-19795","FUR-TA-10004154","51.15"
951,"Cb54d184eb3677f","Esparza LLC","Cook Islands","Team-oriented transitional utilization","2015-04-12","2015-04-17","Telecommunications",2776,"RB-19795","OFF-PA-10000788","40.74"
952,"82DeF5c9D6f513d","Carson-Salas","Iceland","Virtual grid-enabled Internet solution","2014-03-02","2014-03-06","Furniture",2253,"RB-19795","OFF-PA-10002479","3.424"
953,"9d7e4C3afD2392c","Mckee-Bonilla","Bolivia","Cross-platform heuristic model","2014-03-02","2014-03-06","Leisure / Travel",157,"KH-16360","FUR-FU-10001940","151.2"
954,"d2eF4c24dA2D2A7","Espinoza LLC","Armenia","Versatile regional database","2017-06-01","2017-06-03","Law Practice / Law Firms",7668,"GH-14665","OFF-AR-10001958","1925.88"
955,"8134a275F3fD175","Olson-Curtis","Slovenia","Triple-buffered object-oriented challenge","2017-06-01","2017-06-03","Individual / Family Services",2529,"GH-14665","FUR-BO-10004709","2405.2"
956,"C44A5CdF9c829e3","Landry Group","Burkina Faso","Multi-layered analyzing attitude","2017-06-01","2017-06-03","Chemicals",2273,"SW-20275","OFF-ST-10000604","83.97"
957,"ee1Adb78478Bf80","Logan-Chen","Burkina Faso","De-engineered modular throughput","2017-06-01","2017-06-03","Industrial Automation",7532,"JA-15970","TEC-PH-10002923","39.89"
958,"0bCeBFCD12bcb7e","Gordon-Marshall","China","Object-based multi-tasking hierarchy","2017-06-01","2017-06-03","Accounting",5282,"JA-15970","OFF-BI-10004465","17.38"
959,"496Ed1C0E85d7F5","Pollard and Sons","Gambia","Multi-channeled holistic Internet solution","2015-12-14","2015-12-16","Insurance",3098,"JA-15970","OFF-PA-10002333","55.264"
960,"cce3B1c5F77bDF1","Bryan PLC","Gambia","Future-proofed mission-critical moderator","2015-12-14","2015-12-16","Government Administration",8423,"DL-12925","FUR-FU-10004188","6.48"
961,"CDfba7A14A6ECea","Mckay and Sons","Venezuela","Devolved disintermediate superstructure","2015-12-14","2015-12-16","Government Administration",4906,"LW-16990","FUR-CH-10002965","34.248"
962,"02Fce43cb656920","Dickerson, Dennis and Decker","San Marino","Digitized even-keeled system engine","2015-12-14","2015-12-16","Oil / Energy / Solar / Greentech",1306,"TB-21190","OFF-BI-10000145","273.568"
963,"fE8bBB899EFcB06","Caldwell, Shaffer and Woods","British Virgin Islands","Diverse context-sensitive solution","2014-11-11","2014-11-17","Health / Fitness",959,"CV-12805","OFF-EN-10001335","46.35"
964,"ae4A6D29dbbAcff","Thomas, Hudson and Reyes","Montenegro","Reactive reciprocal archive","2014-11-11","2014-11-17","Museums / Institutions",5311,"MS-17365","OFF-LA-10001613","223.92"
965,"7DAf5fE7C3B57e4","Wheeler and Sons","South Africa","Advanced neutral budgetary management","2014-11-11","2014-11-17","Health / Fitness",3958,"BS-11800","OFF-LA-10004055","7.3"
966,"734Ae2A83a2C3DC","Sherman-Sutton","Kiribati","Ergonomic executive functionalities","2017-10-06","2017-10-11","Electrical / Electronic Manufacturing",3488,"BS-11800","OFF-AR-10004344","9.344"
967,"0DE4671F41341d6","Avila-Garza","Austria","Devolved holistic matrices","2017-09-16","2017-09-18","Computer Networking",4204,"BS-11800","OFF-PA-10004621","18"
968,"9ec72158e7c46d2","Blackwell, Kidd and Shields","Bolivia","Multi-lateral object-oriented neural-net","2015-03-19","2015-03-22","Higher Education / Acadamia",219,"BS-11800","OFF-PA-10001281","65.584"
969,"6b345D487EDF9DF","Blanchard, Forbes and Mendez","Brunei Darussalam","Robust scalable conglomeration","2015-03-19","2015-03-22","Import / Export",5533,"BS-11800","OFF-LA-10001613","383.4656"
970,"C662BcEFcDcBFd0","Khan, Trevino and Armstrong","Uzbekistan","Cloned neutral synergy","2015-07-26","2015-07-26","Legal Services",1559,"BS-11800","OFF-ST-10001097","10.368"
971,"fcDBf9Ac5F68EAa","Sanford LLC","American Samoa","Robust homogeneous support","2016-12-05","2016-12-10","Computer Hardware",3512,"DL-13315","FUR-FU-10001095","13.4"
972,"b9DbF9f1f3eb9b5","Norris Ltd","Rwanda","Cloned cohesive protocol","2016-12-05","2016-12-10","Glass / Ceramics / Concrete",3416,"DL-13315","TEC-PH-10004614","4.98"
973,"6f8e7fE3ccFCB7C","Griffin and Sons","Australia","Distributed intangible algorithm","2016-12-05","2016-12-10","Other Industry",7640,"DL-13315","OFF-BI-10001575","109.69"
974,"ca8e1DFBa7b1d8D","Lewis, Frank and Pittman","Central African Republic","Object-based user-facing parallelism","2017-12-11","2017-12-17","Legislative Office",6628,"DL-13315","OFF-LA-10001074","40.2"
975,"a7B1B0c9B11Ae4B","Oconnor Ltd","Norway","Open-architected national system engine","2017-12-11","2017-12-17","Outsourcing / Offshoring",9774,"PO-19195","TEC-PH-10003555","735.98"
976,"Ff529EFa06CDDDB","Hanna-Richardson","Nicaragua","Ameliorated dynamic architecture","2017-12-11","2017-12-17","Sporting Goods",8738,"PO-19195","OFF-BI-10004492","22.75"
977,"8c4d487caBCE6e9","Mcclain-Wilcox","Cameroon","Networked motivating structure","2015-06-28","2015-07-02","Pharmaceuticals",1740,"TD-20995","OFF-BI-10002012","119.56"
978,"4da9eadf56d81a4","Cunningham and Sons","Turks and Caicos Islands","Organic user-facing methodology","2015-06-28","2015-07-02","Import / Export",2190,"BW-11110","TEC-MA-10000822","140.75"
979,"4255E3e4ACf7ABF","Pearson-Fletcher","Bolivia","Assimilated dedicated encoding","2016-09-11","2016-09-17","Consumer Services",7374,"RW-19690","OFF-BI-10000848","99.568"
980,"bec776b6C8Ce1Ac","Potter, Murillo and Garza","Algeria","Synchronized transitional focus group","2016-12-06","2016-12-10","Music",1552,"KB-16600","OFF-PA-10004156","271.96"
981,"2FFF9aC231a6768","Duffy and Sons","Burkina Faso","Front-line analyzing protocol","2016-12-06","2016-12-10","Insurance",5250,"EB-13870","FUR-CH-10003199","18.69"
982,"90BBF5C6D616DBF","Harvey-Horton","Austria","Grass-roots secondary conglomeration","2016-12-06","2016-12-10","Pharmaceuticals",3787,"TZ-21580","OFF-AR-10000034","13.36"
983,"Fd815e01cdD2f00","Finley-Lee","Mexico","Exclusive next generation definition","2016-12-06","2016-12-10","Utilities",6652,"TZ-21580","TEC-PH-10000560","249.584"
984,"7ade65D42Df0D0f","Morse and Sons","Serbia","Synergized 6thgeneration product","2016-12-06","2016-12-10","Gambling / Casinos",1580,"TZ-21580","FUR-CH-10000665","13.86"
985,"eB6f8cCC4C416e6","Johns-Pham","Tunisia","Up-sized zero administration open architecture","2016-12-06","2016-12-10","Oil / Energy / Solar / Greentech",4644,"AS-10630","OFF-LA-10001569","13.376"
986,"3DeebF49BD2fcE7","Tucker, Rocha and Bonilla","Anguilla","Synergized maximized leverage","2016-12-06","2016-12-10","Library",8125,"AS-10630","OFF-EN-10000461","437.472"
987,"ecEDFb72DaEeBbC","Mullins, Castaneda and Bernard","Argentina","Proactive optimal structure","2015-09-06","2015-09-09","Research Industry",8861,"AS-10630","TEC-MA-10003066","85.98"
988,"db0ECF7Ddcc3a7a","Alexander PLC","Barbados","Expanded multi-state flexibility","2017-08-03","2017-08-06","Financial Services",3866,"TS-21340","OFF-BI-10004022","16.52"
989,"73fAc61EFec51Cd","Bass, Mcintosh and Harrison","Jordan","Open-source directional conglomeration","2016-09-22","2016-09-28","Insurance",2712,"JG-15805","FUR-FU-10004071","35.56"
990,"040bdDAFC73CB32","Tanner, Lambert and Strickland","Botswana","Versatile context-sensitive conglomeration","2016-09-22","2016-09-28","Recreational Facilities / Services",5597,"JG-15805","OFF-AR-10001988","97.98"
991,"bFCb5cE5b9cEEFE","Nixon LLC","Tanzania","Reactive local ability","2015-05-17","2015-05-23","Writing / Editing",7940,"SL-20155","FUR-CH-10004086","31.5"
992,"958CAbB9B17124D","Vega, Miller and Calderon","Cambodia","Sharable asymmetric monitoring","2015-05-17","2015-05-23","Professional Training",8250,"TS-21610","OFF-BI-10001036","55.6"
993,"35762be17cA3D47","Howe and Sons","Cocos (Keeling) Islands","Future-proofed didactic middleware","2016-09-29","2016-10-03","Logistics / Procurement",1424,"RF-19735","OFF-FA-10002983","36.24"
994,"6fcB10dA7E6f9Df","Hood Ltd","Cote d'Ivoire","Customer-focused 4thgeneration Graphical User Interface","2017-11-17","2017-11-21","Machinery",640,"RF-19735","OFF-PA-10003625","79.99"
995,"27CEbbbBCF4E17f","Curtis LLC","Finland","Upgradable demand-driven success","2017-11-17","2017-11-21","Philanthropy",36,"MW-18235","OFF-BI-10003925","206.1"
996,"e5CEc38aa9A580b","Bullock Group","Turkmenistan","Public-key scalable conglomeration","2014-01-21","2014-01-23","Wine / Spirits",6547,"MW-18235","TEC-PH-10001530","25.248"
997,"cEF9B4675E4bBd0","Mason Inc","United States of America","Distributed exuding initiative","2017-02-26","2017-03-03","Law Enforcement",9723,"RD-19585","OFF-EN-10003862","91.96"
998,"9abEb8aaFd25E04","Houston and Sons","Kenya","Stand-alone multi-state neural-net","2017-02-26","2017-03-03","Civic / Social Organization",5355,"RD-19585","OFF-ST-10004258","258.576"
999,"de5Fc71DE825bFc","Olson-Solomon","Cocos (Keeling) Islands","Virtual responsive moderator","2017-02-26","2017-03-03","Investment Banking / Venture",3825,"RD-19585","FUR-FU-10002885","29.6"
1000,"3ddb89ecD83B533","Maddox, Owen and Shepherd","Guinea","Reactive bottom-line pricing structure","2017-05-04","2017-05-09","Animation",4467,"RD-19585","FUR-FU-10001918","243.16"
